,Train ID,Year,Date,Operator,Place,Train mission,Tågnr,Route,Route number,Reason code,Reason code - level 1,Reason code Level 2,Reason code Level 3,registered delay,Train number
,2019-03-087445,2019,2019-03-08,Svenska Tågkompaniet AB,Umeå Östra,7445,7445,UÅ-ÖK-SUC,3161,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,4,F26002
,2019-03-087482,2019,2019-03-08,Svenska Tågkompaniet AB,Hällnäs,7482,7482,UÅ-LY,3170,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F4129
,2019-03-087487,2019,2019-03-08,Svenska Tågkompaniet AB,Tväråbäck,7487,7487,LY-UÅ,3171,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,3,F4129
,2019-03-087487,2019,2019-03-08,Svenska Tågkompaniet AB,Tvärålund,7487,7487,LY-UÅ,3171,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,10,F4129
,2019-03-087504,2019,2019-03-08,Svenska Tågkompaniet AB,Trångsviken,7504,7504,SUC-ÖS-STR,3168,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,39,F26004
,2019-03-087505,2019,2019-03-08,Svenska Tågkompaniet AB,Duved,7505,7505,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26005
,2019-03-087505,2019,2019-03-08,Svenska Tågkompaniet AB,Trångsviken,7505,7505,STR-ÖS-SUC,3169,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26005
,2019-03-087506,2019,2019-03-08,Svenska Tågkompaniet AB,Storflon,7506,7506,SUC-ÖS-STR,3168,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,14,F26005
,2019-03-087508,2019,2019-03-08,Svenska Tågkompaniet AB,Erikslund,7508,7508,SUC-ÖS-STR,3168,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,6,F26006
,2019-03-087510,2019,2019-03-08,Svenska Tågkompaniet AB,Pilgrimstad,7510,7510,SUC-ÖS-STR,3168,JOM 01,Järnvägsföretag,Ombordpersonal,Saknas,9,F26002
,2019-03-087510,2019,2019-03-08,Svenska Tågkompaniet AB,Sundsvall c,7510,7510,SUC-ÖS-STR,3168,JOM 01,Järnvägsföretag,Ombordpersonal,Saknas,31,F26002
,2019-03-087510,2019,2019-03-08,Svenska Tågkompaniet AB,Viskan,7510,7510,SUC-ÖS-STR,3168,JOM 01,Järnvägsföretag,Ombordpersonal,Saknas,3,F26002
,2019-03-087517,2019,2019-03-08,Svenska Tågkompaniet AB,Fränsta,7517,7517,STR-ÖS-SUC,3169,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,7,F26005
,2019-03-088252,2019,2019-03-08,Svenska Tågkompaniet AB,Arbrå,8252,8252,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0943
,2019-03-088255,2019,2019-03-08,Svenska Tågkompaniet AB,Ljusdal,8255,8255,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F0943
,2019-03-088256,2019,2019-03-08,Svenska Tågkompaniet AB,Gävle c,8256,8256,GÄVLE-LJUSDAL,3002,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,10,F0947
,2019-03-088256,2019,2019-03-08,Svenska Tågkompaniet AB,Kolforsen,8256,8256,GÄVLE-LJUSDAL,3002,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,7,F0947
,2019-03-088256,2019,2019-03-08,Svenska Tågkompaniet AB,Lottefors,8256,8256,GÄVLE-LJUSDAL,3002,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F0947
,2019-03-088263,2019,2019-03-08,Svenska Tågkompaniet AB,Ockelbo,8263,8263,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0943
,2019-03-088268,2019,2019-03-08,Svenska Tågkompaniet AB,Lingbo,8268,8268,GÄVLE-LJUSDAL,3002,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0910
,2019-03-088354,2019,2019-03-08,Svenska Tågkompaniet AB,Gävle c,8354,8354,GÄVLE-SUNDSVALL,3004,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,16,F0910
,2019-03-088354,2019,2019-03-08,Svenska Tågkompaniet AB,Iggesund,8354,8354,GÄVLE-SUNDSVALL,3004,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,5,F0910
,2019-03-088354,2019,2019-03-08,Svenska Tågkompaniet AB,Vallvik,8354,8354,GÄVLE-SUNDSVALL,3004,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F0910
,2019-03-088976,2019,2019-03-08,Svenska Tågkompaniet AB,Torsby,8976,8976,TORSBY-KRISTINEHAMN,3152,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,66,F4114
,2019-03-0897443,2019,2019-03-08,Svenska Tågkompaniet AB,Umeå godsbangård,97443,97443,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,20,#N/A
,2019-03-0917514,2019,2019-03-09,Svenska Tågkompaniet AB,Tväråbäck,17514,17514,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,12,F1312
,2019-03-0917514,2019,2019-03-09,Svenska Tågkompaniet AB,Umeå godsbangård,17514,17514,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,4,F1312
,2019-03-097509,2019,2019-03-09,Svenska Tågkompaniet AB,Storlien,7509,7509,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26012
,2019-03-097529,2019,2019-03-09,Svenska Tågkompaniet AB,Duved,7529,7529,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26006
,2019-03-098255,2019,2019-03-09,Svenska Tågkompaniet AB,Ockelbo,8255,8255,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2019-03-098263,2019,2019-03-09,Svenska Tågkompaniet AB,Ockelbo,8263,8263,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0910
,2019-03-098272,2019,2019-03-09,Svenska Tågkompaniet AB,Simeå,8272,8272,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2019-03-0988201,2019,2019-03-09,Svenska Tågkompaniet AB,Ånge,88201,88201,STR-ÖS-SUC,3169,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26008
,2019-03-098981,2019,2019-03-09,Svenska Tågkompaniet AB,Karlstad C,8981,8981,KRISTINEHAMN-TORSBY,3153,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,16,F4121
,2019-03-0997423,2019,2019-03-09,Svenska Tågkompaniet AB,Umeå godsbangård,97423,97423,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,18,F26004
,2019-03-107123,2019,2019-03-10,Svenska Tågkompaniet AB,Bodens c,7123,7123,LE-UÅ,3165,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,22,F0962
,2019-03-107430,2019,2019-03-10,Svenska Tågkompaniet AB,Sundsvall c,7430,7430,SUC-ÖK-UÅ,3160,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,22,F26008
,2019-03-107430,2019,2019-03-10,Svenska Tågkompaniet AB,Västeraspby,7430,7430,SUC-ÖK-UÅ,3160,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,3,F26008
,2019-03-107432,2019,2019-03-10,Svenska Tågkompaniet AB,Frånö,7432,7432,SUC-ÖK-UÅ,3160,JVA 06,Järnvägsföretag,Vagn,Vagnsyn,7,F26011
,2019-03-107432,2019,2019-03-10,Svenska Tågkompaniet AB,Hussjöby,7432,7432,SUC-ÖK-UÅ,3160,JVA 06,Järnvägsföretag,Vagn,Vagnsyn,24,F26011
,2019-03-107432,2019,2019-03-10,Svenska Tågkompaniet AB,Häggsjön,7432,7432,SUC-ÖK-UÅ,3160,JVA 06,Järnvägsföretag,Vagn,Vagnsyn,11,F26011
,2019-03-107432,2019,2019-03-10,Svenska Tågkompaniet AB,Hällenyland,7432,7432,SUC-ÖK-UÅ,3160,JVA 06,Järnvägsföretag,Vagn,Vagnsyn,5,F26011
,2019-03-107432,2019,2019-03-10,Svenska Tågkompaniet AB,Sprängsviken,7432,7432,SUC-ÖK-UÅ,3160,JVA 06,Järnvägsföretag,Vagn,Vagnsyn,44,F26011
,2019-03-107434,2019,2019-03-10,Svenska Tågkompaniet AB,Sundsvall c,7434,7434,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,10,F26012
,2019-03-107435,2019,2019-03-10,Svenska Tågkompaniet AB,Stavreviken,7435,7435,UÅ-ÖK-SUC,3161,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,7,F26001
,2019-03-107435,2019,2019-03-10,Svenska Tågkompaniet AB,Söråkers södra,7435,7435,UÅ-ÖK-SUC,3161,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,7,F26001
,2019-03-107458,2019,2019-03-10,Svenska Tågkompaniet AB,Sundsvall c,7458,7458,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,95,F26009
,2019-03-107496,2019,2019-03-10,Svenska Tågkompaniet AB,Umeå,7496,7496,UÅ-LY,3170,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,5,F4129
,2019-03-108269,2019,2019-03-10,Svenska Tågkompaniet AB,Arbrå,8269,8269,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0943
,2019-03-1088202,2019,2019-03-10,Svenska Tågkompaniet AB,Östersunds c,88202,88202,SUC-ÖS-STR,3168,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F26006
,2019-03-1088203,2019,2019-03-10,Svenska Tågkompaniet AB,Östersunds c,88203,88203,STR-ÖS-SUC,3169,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,11,F26006
,2019-03-1088203,2019,2019-03-10,Svenska Tågkompaniet AB,Östersunds västra,88203,88203,STR-ÖS-SUC,3169,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,24,F26006
,2019-03-1097433,2019,2019-03-10,Svenska Tågkompaniet AB,Umeå godsbangård,97433,97433,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,10,F0942
,2019-03-117412,2019,2019-03-11,Svenska Tågkompaniet AB,Frånö,7412,7412,SUC-ÖK-UÅ,3160,JDM 04,Järnvägsföretag,Dragfordon / motorvagn,Hjulskada,32,F26004
,2019-03-117412,2019,2019-03-11,Svenska Tågkompaniet AB,Sprängsviken,7412,7412,SUC-ÖK-UÅ,3160,JDM 04,Järnvägsföretag,Dragfordon / motorvagn,Hjulskada,70,F26004
,2019-03-117416,2019,2019-03-11,Svenska Tågkompaniet AB,Västeraspby,7416,7416,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F26010
,2019-03-117449,2019,2019-03-11,Svenska Tågkompaniet AB,Umeå,7449,7449,UÅ-ÖK-SUC,3161,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,13,F26006
,2019-03-117450,2019,2019-03-11,Svenska Tågkompaniet AB,Nordmaling,7450,7450,SUC-ÖK-UÅ,3160,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,6,F26006
,2019-03-117450,2019,2019-03-11,Svenska Tågkompaniet AB,Norrsjön,7450,7450,SUC-ÖK-UÅ,3160,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,7,F26006
,2019-03-117450,2019,2019-03-11,Svenska Tågkompaniet AB,Umeå Östra,7450,7450,SUC-ÖK-UÅ,3160,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26006
,2019-03-117451,2019,2019-03-11,Svenska Tågkompaniet AB,Umeå,7451,7451,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,57,F26002
,2019-03-117467,2019,2019-03-11,Svenska Tågkompaniet AB,Umeå,7467,7467,VNS-UÅ,3163,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F1389
,2019-03-117470,2019,2019-03-11,Svenska Tågkompaniet AB,Umeå Östra,7470,7470,UÅ-VNS,3162,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F1389
,2019-03-117473,2019,2019-03-11,Svenska Tågkompaniet AB,Vännäsby,7473,7473,VNS-UÅ,3163,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F1389
,2019-03-117505,2019,2019-03-11,Svenska Tågkompaniet AB,Östersunds c,7505,7505,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F26001
,2019-03-117509,2019,2019-03-11,Svenska Tågkompaniet AB,Storlien,7509,7509,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,5,F26004
